1857;465;стоит на мели;0
1858;465;стоит на якоре;1
1859;465;лежит в дрейфе;0
1860;465;идет от нас;0
1861;466;Предупреждение или штраф;0
1862;466;Предупреждение или штраф, или лишение права управления;1
1863;466;Штраф;0
1864;466;Штраф или лишение права управления;0
1865;467;диапазон частот 330-336 мГц;0
1866;467;фиксированная частота 1989 Гц;0
1867;467;фиксированная частота 300,2 мГц;1
1868;467;фиксированная частота 300,7 мГц;0
1869;468;направление судового хода;0
1870;468;ось судового хода и его кромки;0
1871;468;ось судового хода;0
1872;468;положение судового хода и его кромки;1
1873;469;Кромку судового хода у правого берега;1
1874;469;Кромку судового хода у левого берега;0
1875;469;Поворот судового хода и стоит на его правой кромке;0
1876;469;Поворот судового хода и стоит на его левой кромке;0
1877;470;стоит на мели;0
1878;470;идет на нас;1
1879;470;стоит на якоре;0
1880;470;идет от нас;0
1881;471;бортовой киль;0
1882;471;бортовой карлингс;0
1883;471;бортовой бимс;0
1884;471;бортовой стрингер;1
1885;472;плавучесть;1
1886;472;остойчивость;0
1887;472;непотопляемость;0
1888;472;ходкость;0
1889;473;компасный диск;0
1890;473;картушка;1
3741;936;Судно, стоящее на якоре;0
3742;936;Судно, идущее под парусом и одновременно использующее силовую установку;1
1891;473;цапфа;0
1892;473;латунная чашка;0
1893;474;истинный курс;0
1894;474;истинный пеленг;0
1895;474;угол сноса;0
1896;474;курсовой угол;1
1897;475;Пеленг на судно меняется на «нос»;0
1898;475;Пеленг на судно меняется «на корму»;0
1899;475;Пеленг на судно не меняется;1
1900;475;Пеленг на судно и дистанция до него не меняются;0
1901;476;Осевой;1
1902;476;Правой стороны;0
1903;476;Левой стороны;0
1904;476;Специального назначения;0
1905;477;+8 градусов;0
1906;477;-12 градусов;0
1907;477;+12 градусов;1
1908;477;-8 градусов;0
1909;478;Стоящее на мели;0
1910;478;Стоящее на якоре;0
1911;478;Лишенное возможности маневрировать;0
1912;478;Лишенное возможности управляться;1
1913;479;Судно с механическим двигателем, длиной менее 12 м. Идет на нас.;1
1914;479;Парусное судно на якоре;0
1915;479;Судно с механическим двигателем, длиной менее 7м. Стоит на якоре.;0
1916;479;Судно, лишенное возможности маневрировать.;0
1917;480;Для доставки пострадавших людей в лечебные учреждения;1
1918;480;Для доставки нарушителей на медицинское освидетельствование;0
1919;480;Для следования к месту работы;0
1920;480;Для транспортировки судна нарушителя;0
1921;481;судно занимается рыбной ловлей;0
1922;481;судно идет под парусом и мотором;1
1923;481;судно стоит на мели;0
1924;481;судно длиной более 20 м;0
1925;482;для судов и составов, идущих снизу;0
1926;482;для судов и составов, идущих сверху;0
1927;482;для маломерных судов;1
1928;482;для плотовых составов;0
1929;483;Кромку судового хода у правого берега;0
1930;483;Кромку судового хода у левого берега;0
1931;483;Поворот судового хода и стоит на его правой кромке;0
1932;483;Поворот судового хода и стоит на его левой кромке;1
1933;484;саходное судно на мели;0
1934;484;самоходное судно на якоре;0
1935;484;самоходное судно в дрейфе ловит рыбу;0
1936;484;самоходное судно идет к нам левым бортом;1
3743;936;Судно, стоящее на мели;0
3744;937;Одного вертикального руля в корме;0
3745;937;Двух спаренных вертикальных рулей в корме;0
3746;937;Винта в поворотной насадке;0
3747;937;Поворотного сопла водометного движителя;1
3748;938;Пассажиры (пассажир) не успели занять свои места на сиденье;0
3749;938;Водитель и пассажиры (пассажир) не надели спасательные жилеты;0
1937;485;флор;0
1938;485;шпангоут;1
1939;485;стрингер;0
1940;485;бимс;0
1941;486;СоМ;0
1942;486;GМ;1
1943;486;СоG;0
1944;486;С1М;0
1945;487;70 градусов;1
1946;487;225 градусов;0
1947;487;45 градусов;0
1948;487;250 градусов;0
1949;488;девиация;0
1950;488;магнитное склонение;1
1951;488;курсовой угол;0
1952;488;угол отклонения;0
1953;489;Носом против ветра на малом ходу;0
1954;489;Носом по ветру на малом ходу;0
1955;489;За несколько метров от тонущего лечь в дрейф с наветренной стороны;1
1956;489;Подойти бортом с подветренной стороны;0
1957;490;Левой стороны;0
1958;490;Осевой;0
1959;490;Правой стороны;1
1960;490;Основной фарватер справа;0
1961;491;91 градус;0
1962;491;95 градусов;0
1963;491;85 градусов;0
1964;491;89 градусов;1
1965;492;Судно, лишенное возможности управляться;0
1966;492;Судно, занятое ловом рыбы;0
1967;492;Судно на якоре;0
1968;492;Судно на мели;1
1969;493;Лежит в дрейфе;1
1970;493;Идет от нас;0
1971;493;Идет влево;0
1972;493;Стоит на мели;0
1973;494;Штраф;0
1974;494;Штраф или лишение права управления;0
1975;494;Предупреждение или штраф, или лишение права управления;1
1976;494;Предупреждение или штраф;0
1977;495;подать отмашку с соответствующего борта;0
1978;495;подать звуковой сигнал;0
1979;495;сигналов не подавать;1
1980;495;подать отмашку и звуковой сигнал;0
1981;496;линейный;0
1982;496;кромочный;0
1983;496;осевой;0
1984;496;щелевой;1
1985;497;Кромку судового хода у правого берега;0
1986;497;Кромку судового хода у левого берега;0
1987;497;Особо опасное место у правой кромки судового хода;0
3750;938;Глубина воды меньше минимальной глубины, допустимой по условиям работы водомета;0
3751;938;Если  имеет место любой из перечисленных случаев;1
3752;939;Судно, которое имеет другое судно на своей правой стороне;1
3753;939;Судно, которое имеет другое судно на своей левой стороне;0
1988;497;Особо опасное место у левой кромки судового хода;1
1989;498;стоит на якоре;1
1990;498;идет под парусом;0
1991;498;занято рыбной ловлей;0
1992;498;лежит в дрейфе;0
1993;499;бимс;1
1994;499;флор;0
1995;499;карлингс;0
1996;499;стрингер;0
1997;500;моторная лодка;0
1998;500;самоходное судно;0
1999;500;катер;1
2000;500;водоизмещающее судно;0
2001;501;атмосферное давление;1
2002;501;температура воды;0
2003;501;сила ветра;0
2004;501;направление течения;0
2005;502;1953 м;0
2006;502;1732 м;0
2007;502;1697 м;0
2008;502;1852 м;1
2009;503;Снизить скорость;0
2010;503;Увеличить скорость, не меняя курса;0
2011;503;Идти прежним курсом и с той же скоростью;1
2012;503;Увеличить скорость и отвернуть вправо;0
2013;504;с   S;0
2014;504;с  W;0
2015;504;с   E;1
2016;504;с   N;0
2017;505;-10 градусов;0
2018;505;-2 градуса;0
2019;505;+2 градуса;0
2020;505;+10 градусов;1
2021;506;Ожидается ветер от северо-запада;0
2022;506;Ожидается поворот ветра влево (против часовой стрелки);1
2023;506;Ожидается ветер силой 6-7 баллов;0
2024;506;Ожидается шторм от юго-запада;0
2025;507;а и б;1
2026;507;б и в;0
2027;507;а и в;0
2028;507;в;0
2029;508;до составления протокола об административном правонарушении;0
2030;508;до устранения причины задержания;1
2031;508;до вынесения постановления по делу об административном правонарушении;0
2032;508;до исполнения постановления по делу об административном правонарушении;0
2033;509;"Мои движители работают на задний ход";0
2034;509;"Я намереваюсь остановиться";0
2035;509;"Прошу уменьшить ход";0
2036;509;"Предупреждение";1
3754;939;Судно, находящееся севернее другого судна;0
3755;939;Судно, находящееся южнее другого судна;0
3756;940;Левую сторону фарватера;1
3757;940;Правую сторону фарватера;0
3758;940;Отдельную опасность малых размеров;0
3759;940;Ось фарватера;0
3760;941;Абсолютное воспрещение входа в порт;1
1678;420;к   E;1
1679;420;к   S;0
1680;420;к  W;0
1681;421;+5 градусов;0
1682;421;-5 градусов;0
1683;421;-11 градусов;1
1684;421;+11 градусов;0
1685;422;Рыболовное судно, занятое тралением;1
1686;422;Буксирное при длине буксира более 200 м;0
1687;422;Буксирное при длине менее 200 м;0
1688;422;Рыболовное длиной менее 20 м;0
1689;423;Занято ловом рыбы;0
3761;941;Запрещено движение по рейду маломореходным катерам и шлюпкам;0
3762;941;Ожидается сильный шквал;0
1;1;Бак;0
2;1;Цепной ящик;0
3;1;Форпик;1
4;1;Форпост;0
5;2;в);1
6;2;а);0
7;2;г);0
8;2;б);0
9;3;Изменить курс влево;0
10;3;Застопорить ход и остановиться;0
11;3;Изменить курс вправо;1
12;3;Следовать прежним курсом;0
13;4;Шалыга;0
14;4;Осередок;0
15;4;Опечка;0
16;4;Печина;1
17;5;Непрерывной;0
18;5;Цикличной, с интервалом между двумя последующими циклами, равным циклу;1
19;5;Передаваться с интервалом по решению капитана судна;0
20;5;Передаваться с интервалом 5 сек.;0
21;6;г);0
22;6;в);0
23;6;б);1
24;6;а);0
25;7;в);0
26;7;а);0
27;7;г);0
28;7;б);1
29;8;г);0
30;8;б);1
31;8;в);0
32;8;а);0
33;9;Независимо от мощности;1
34;9;Более 10 л.с.;0
35;9;10 л.с. и более;0
36;9;5 л.с. и более;0
37;10;Штраф;1
38;10;Лишение права управления;0
39;10;Предупреждение;0
40;10;Предупреждение или штраф, или лишение права управления;0
41;11;Форпик;0
42;11;Бак;0
43;11;Рубка;1
44;11;Нос ;0
45;12;7 человек;0
46;12;8 человек;0
47;12;9 человек;0
48;12;10 человек;1
49;13;б);0
50;13;Никакому;0
51;13;а) и б);0
52;13;а);1
53;14;В ближайший сеанс передачи метеосообщений по расписанию;1
54;14;Немедленно;0
55;14;По необходимости;0
56;14;Два раза в сутки;0
57;15;Судно стоит на якоре;1
58;15;Судно ограничено в маневре;0
59;15;Судно на мели;0
60;15;Рыболовное судно;0
61;16;Ходовой знак правого берега, означает, что судовой ход расположен вдоль правого берега;0
62;16;Перевальный знак, указывает перевал судового хода от одного берега к другому;0
63;16;Весенний знак правого берега, обозначает затопленный берег;1
64;16;Знак "Ориентир", обозначает характерные места;0
65;17;Ограждает левую кромку судового хода;0
66;17;Обозначает разделение судового хода;0
67;17;Ограждает правую кромку судового хода;0
68;17;Указывает поворот судового хода вправо по течению;1
69;18;Плавучий кран;0
70;18;Дноуглубительный снаряд;1
71;18;Дноочистительный снаряд;0
72;18;Водолазное судно;0
73;19;В течение недели;0
74;19;В течение двух недель;1
75;19;В течение трех недель;0
76;19;В течение месяца;0
77;20;Предупреждение или штраф;0
78;20;Штраф;1
79;20;Лишение права управления;0
80;20;Предупреждение или штраф, или лишение права управления;0
81;21;а);0
82;21;б);1
83;21;в);0
84;21;г);0
85;22;5 человек;0
86;22;6 человек;1
87;22;4 человека;0
88;22;7 человек;0
89;23;Уменьшить скорость до 30 км/ч;0
90;23;Увеличить скорость до 60 км/ч;0
91;23;Следовать на минимальной скорости;1
92;23;Следовать на максимальной скорости;0
93;24;Устойчивой хорошей;0
94;24;Ухудшения погоды;1
95;24;Приближающегося шторма;0
96;24;Улучшения погоды;0
97;25;Судно осуществляет перевозку опасных грузов;0
98;25;Судно занято ловом рыбы;0
99;25;Судно стоит на якоре;1
100;25;Судно стоит на мели;0
101;26;б) и в);0
102;26;а) и б);1
103;26;в);0
104;26;а) и в);0
105;27;Оставляется справа;0
106;27;Обозначает ось судового хода;0
107;27;Оставляется слева;1
108;27;Обозначает поворот справа;0
109;28;Гребная лодка на ходу;1
110;28;Моторная лодка на ходу;0
111;28;Катер на ходу;0
112;28;Гидроцикл на ходу;0
113;29;Один раз в 3 года;0
114;29;Один раз в 5 лет;0
115;29;Один раз в 2 года;0
116;29;Ежегодно;1
117;30;Предупреждение;0
118;30;Штраф;0
119;30;Лишение права управления;0
120;30;Предупреждение или штраф, или лишение права управления;1
121;31;Штевень;0
122;31;Штаг;0
123;31;Флор;0
124;31;Форштевень;1
125;32;31 см;0
126;32;33 см;0
127;32;32 см;0
128;32;30 см;1
129;33;Повернуть влево на 10 град;0
130;33;Повернуть вправо на 10 град;0
131;33;Сделать оборот через левый борт;0
132;33;Повернуть под корму катера "б" и уменьшить скорость;1
133;34;б);0
134;34;в);0
135;34;г);1
136;34;а);0
1690;423;Занято водолазными работами ;0
137;35;Радиопозывные, указанные в разрешении на право эксплуатации;0
138;35;Название судна;1
139;35;Цифровое кодовое обозначение;0
140;35;Буквенное кодовое обозначение;0
141;36;Якоря не бросать;0
142;36;Место якорной стоянки;0
143;36;Место потери якоря;0
144;36;Пост судоходной инспекции;1
145;37;г);0
146;37;в);1
147;37;б);0
148;37;а);0
149;38;б);1
150;38;г);0
151;38;в);0
152;38;а);0
153;39;6 минут;0
154;39;30 минут;0
155;39;3 минуты;0
156;39;Насколько хватит сил;1
157;40;Предупреждение;0
158;40;Штраф;0
159;40;Лишение права управления;0
160;40;Предупреждение или штраф, или лишение права управления;1
161;41;Носовой конец заводится с носа, кормовой - с кормы;0
162;41;С носа;1
163;41;С кормы;0
164;41;В любом порядке;0
165;42;30 см;0
166;42;6 см;0
167;42;60 см;0
168;42;4 см;1
169;43;Увеличить ход и пройти через центр суводи;0
170;43;Уменьшить ход и резко выходить к стрежню;0
171;43;Вести судно по внешнему краю суводи и, увеличивая ход, выходить к стрежню;1
172;43;Вести судно по внешнему краю суводи и, уменьшая ход, выходить к стрежню;0
173;44;Перекат;1
174;44;Коса;0
175;44;Порог;0
176;44;Отмель;0
177;45;"Прошу уменьшить ход";0
178;45;"Я намереваюсь сделать оборот";0
179;45;"Человек за бортом";1
180;45;"Я изменяю свой курс влево";0
181;46;220 см;0
182;46;155 см;0
183;46;175 см;0
184;46;125 см;1
185;47;б);0
186;47;в);0
187;47;а);1
188;47;г);0
189;48;а) и в);0
190;48;б) и в) ;0
191;48;а) и б);0
192;48;Во всех перечисленных случаях;1
193;49;Разрешается, если имеется удостоверение на право управления;0
194;49;Разрешается, если есть соответствующая запись в судовом билете;1
195;49;Не разрешается;0
196;49;Разрешается, если мощность мотора менее 10 л.с.;0
197;50;Предупреждение;0
198;50;Штраф;0
199;50;Лишение права управления ;0
200;50;Предупреждение или штраф, или лишение права управления;1
201;51;Бортовой киль;0
202;51;Бортовой карлингс;0
203;51;Бортовой бимс;0
204;51;Бортовой стрингер;1
205;52;Плавучесть;1
206;52;Остойчивость;0
207;52;Непотопляемость;0
208;52;Ходкость;0
209;53;Не менее длины корпуса обгоняемого судна;1
210;53;Не менее двух длин корпуса обгоняемого судна;0
211;53;Не менее длины корпуса маломерного судна;0
212;53;На любом расстоянии;0
213;54;Акватория;0
214;54;Судовой ход;1
215;54;Полоса движения;0
216;54;Стрежень;0
217;55;Путем ведения переговоров;0
218;55;Передачей чисел порядкового счета;1
219;55;Путем передачи типовых фраз;0
220;55;Любым способом из перечисленных;0
221;56;Впереди надводный переход с минимальной высотой 15 м;0
222;56;На этом участке реки глубина 15 м;0
223;56;Ширина судового хода составляет 15 м;0
224;56;Максимально допустимая скорость 15 км/ч;1
225;57;г);0
226;57;а);1
227;57;в);0
228;57;б);0
229;58;г);0
230;58;а);0
231;58;в);1
232;58;б);0
233;59;Если после последнего прохождения ТО не прошло времени больше года;0
234;59;Если последняя цифра в бортовом номере судна соответствует номеру более позднего месяца в году;0
235;59;Если судно новое;0
236;59;Нельзя ни в каком случае;1
237;60;Штраф;1
238;60;Предупреждение;0
239;60;Предупреждение или штраф;0
240;60;Предупреждение или штраф, или лишение права управления;0
241;61;Флор;0
242;61;Шпангоут;1
243;61;Стрингер;0
244;61;Бимс;0
245;62;С0М;0
246;62;GM;1
247;62;С0G;0
248;62;С1М;0
249;63;Если гребная лодка находится справа;0
250;63;В любом случае;1
251;63;Если гребная лодка находится слева;0
252;63;Если гребная лодка находится по курсу;0
253;64;Заплесок;0
254;64;Заструга;0
255;64;Заманиха;0
256;64;Осередок;1
257;65;б);1
258;65;а);0
259;65;г);0
260;65;в);0
261;66;б);0
262;66;а);1
263;66;в);0
264;66;г);0
265;67;г);0
266;67;а);0
267;67;б);0
268;67;в);1
269;68;Парусное судно длиной более 20 м. Идет на нас.;1
270;68;Парусное судно под мотором. Идет на нас.;0
271;68;Парусное судно длиной менее 20 м. Идет на нас.;0
272;68;Парусное судно длиной более 20 м. Идет с тралом.;0
273;69;225 кг и более;1
274;69;150 кг и более;0
275;69;100 кг и более;0
276;69;200 кг и более;0
277;70;Предупреждение;0
278;70;Штраф;1
279;70;Штраф или лишение права управления;0
280;70;Предупреждение или штраф, или лишение права управления;0
281;71;Бимс;1
282;71;Флор;0
283;71;Карлингс;0
284;71;Стрингер;0
285;72;Моторная лодка  ;0
1601;401;бак;0
286;72;Самоходное судно;0
287;72;Катер;1
288;72;Водоизмещающее судно;0
289;73;Носом против ветра на малом ходу;0
290;73;Носом по ветру на малом ходу;0
291;73;За несколько метров от тонущего лечь в дрейф с наветренной стороны;1
292;73;Подойти бортом с подветренной стороны;0
293;74;Шалыга;1
294;74;Печина;0
295;74;Лещадь;0
296;74;Огрудок;0
297;75;Диапазон частот 330-336 мГц;0
298;75;Фиксированная частота 1989 Гц;0
299;75;Фиксированная частота 300,2 мГц;1
300;75;Фиксированная частота 300,7 мГц;0
301;76;Направление судового хода;0
302;76;Ось судового хода и его кромок;0
303;76;Ось судового хода;0
304;76;Положение судового хода и его кромок;1
305;77;С W;0
306;77;С N;0
307;77;С S;1
308;77;С E;0
309;78;б);0
310;78;г);1
311;78;а);0
312;78;в);0
313;79;Удостоверение на право управления;0
314;79;Судовой билет (или его копию);0
315;79;Акт технического освидетельствования;0
316;79;Судовой билет (или его копию) и удостоверение на право управления;1
317;80;Предупреждение или штраф, или лишение права управления;1
318;80;Штраф;0
319;80;Наказание не предусмотрено;0
320;80;Предупреждение или штраф;0
321;81;Бракета;0
322;81;Кница;1
323;81;Рецесс;0
324;81;Карлингс;0
325;82;Ходкость;0
326;82;Поворотливость;0
327;82;Управляемость;1
328;82;Рыскливость;0
329;83;Таких случаев не предусмотрено;1
330;83;При поломке двигателя;0
331;83;Если расстояние до кромки судового хода менее 10 м;0
332;83;Если впереди нет приближающихся судов;0
333;84;Заструга;0
334;84;Заманиха;0
335;84;Гряда;0
336;84;Коса;1
337;85;Судно занимается рыбной ловлей;0
338;85;Судно идет под парусом и мотором;1
339;85;Судно стоит на мели;0
340;85;Судно длиной более 20 м;0
341;86;Для судов и составов, идущих снизу;0
342;86;Для судов и составов, идущих сверху;0
343;86;Для маломерных судов;1
344;86;Для плотовых составов;0
345;87;К северу от опасности;0
346;87;Над опасностью малых размеров;1
347;87;К югу от опасности;0
348;87;К западу от опасности;0
349;88;б);1
350;88;а);0
351;88;г);0
352;88;в);0
353;89;Судовладельца;0
354;89;Государственного инспектора по маломерным судам;0
355;89;Судоводителя;1
356;89;Должностного лица базы (сооружения) для стоянки маломерных судов;0
357;90;Наказания не предусмотрено;0
358;90;Предупреждение или штраф;0
359;90;Лишение права управления;0
360;90;Штраф;1
361;91;Флор;0
362;91;Карлингс;0
363;91;Стрингер;1
364;91;Бимс;0
365;92;Для обеспечения плавучести;0
366;92;Для обеспечения остойчивости;1
367;92;Для обеспечения непотопляемости;0
368;92;Для обеспечения всех перечисленных качеств;0
369;93;На 5 град;0
370;93;На 20 град;0
371;93;На 30 град;0
372;93;На 10 град;1
373;94;Ось судового хода;1
374;94;Фарватер;0
375;94;Перевал судового хода;0
376;94;Кромка судового хода;0
377;95;Подать отмашку с соответствующего борта;0
378;95;Подать звуковой сигнал;0
379;95;Сигналов не подавать;1
380;95;Подать отмашку и звуковой сигнал;0
381;96;Линейный;0
382;96;Кромочный;0
383;96;Осевой;0
384;96;Щелевой;1
385;97;Особо опасное место у правой кромки судового хода;0
386;97;Особо опасное место у левой кромки судового хода;0
387;97;Ось судового хода;1
388;97;Поворот судового хода;0
389;98;До 7 м;0
390;98;20 м и более;1
391;98;От 7 м до 20 м;0
392;98;Более 7 м;0
393;99;Судно перекрашено в другой цвет;0
394;99;На судне заменен двигатель на двигатель той же мощности;0
395;99;Владелец судна поменял адрес места жительства в том же городе;0
396;99;Владелец  судна переехал жить в другой субъект Российской Федерации;1
397;100;Штраф;1
398;100;Лишение права управления;0
399;100;Предупреждение или штраф;0
400;100;Предупреждение или штраф, или лишение права управления;0
401;101;в);1
402;101;а);0
403;101;б);0
404;101;Никакой;0
405;102;Для обеспечения аварийного запаса плавучести;1
406;102;Для придания судну дополнительной остойчивости;0
407;102;Для усиления прочности бортового набора;0
408;102;Для увеличения грузоподъемности судна;0
409;103;Переложить руль на несколько градусов влево;1
410;103;Создать дифферент на корму;0
411;103;Создать дифферент на нос;0
412;103;Переложить руль на несколько градусов вправо;0
413;104;Протока;0
414;104;Воложка;0
415;104;Рукав;0
416;104;Старица;1
417;105;"Мои движители работают на задний ход";0
418;105;"Я намереваюсь остановиться";0
419;105;"Прошу уменьшить ход";0
420;105;"Предупреждение";1
421;106;Вход в канал;0
422;106;Затопляемый берег;0
423;106;Приметное место;1
424;106;Перевал судового хода;0
425;107;К югу ;0
426;107;К западу;1
427;107;К востоку;0
428;107;К северу ;0
1602;401;цепной ящик;0
429;108;Через 50 м;0
430;108;Через 200м;0
431;108;Через 100м;1
432;108;Через 20м;0
433;109;55 кВт и менее;0
